  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.329  -14.0020     0.065     0.637     0.000     0.000     0.000
    0.318  -13.9758     0.065     0.640     0.000     0.000     0.000
    0.307  -13.9657     0.065     0.641     0.000     0.000     0.000
    0.296  -13.9678     0.065     0.640     0.000     0.000     0.000
    0.285  -13.9695     0.065     0.638     0.000     0.000     0.000
    0.274  -13.9709     0.120     0.626     0.000     0.000     0.000
    0.263  -13.9720     0.120     0.623     0.000     0.000     0.000
    0.252  -13.9728     0.120     0.623     0.000     0.000     0.000
    0.241  -13.9732     0.120     0.623     0.000     0.000     0.000
    0.230  -13.9734     0.121     0.618     0.000     0.000     0.000
    0.230  -13.9734     0.121     0.618     0.000     0.000     0.000
    0.210  -13.9816     0.119     0.622     0.000     0.000     0.000
    0.191  -13.9915     0.115     0.625     0.000     0.000     0.000
    0.172  -13.9680     0.061     0.638     0.000     0.000     0.000
    0.153  -13.9239     0.061     0.641     0.000     0.000     0.000
    0.134  -13.9038     0.117     0.627     0.000     0.000     0.000
    0.115  -13.8877     0.119     0.628     0.000     0.000     0.000
    0.096  -13.8711     0.116     0.629     0.000     0.000     0.000
    0.077  -13.8539     0.116     0.625     0.000     0.000     0.000
    0.057  -13.8360     0.115     0.630     0.000     0.000     0.000
    0.038  -13.8314     0.111     0.631     0.000     0.000     0.000
    0.019  -13.8327     0.114     0.629     0.000     0.000     0.000
    0.000  -13.8332     0.118     0.634     0.000     0.000     0.000
 
# Band-Index   13
    0.000  -13.8322     0.117     0.632     0.000     0.000     0.000
    0.019  -13.8319     0.114     0.633     0.000     0.000     0.000
    0.038  -13.8306     0.113     0.635     0.000     0.000     0.000
    0.057  -13.8293     0.115     0.632     0.000     0.000     0.000
    0.077  -13.8268     0.111     0.636     0.000     0.000     0.000
    0.096  -13.8251     0.097     0.639     0.000     0.000     0.000
    0.115  -13.8300     0.117     0.630     0.000     0.000     0.000
    0.134  -13.8744     0.125     0.630     0.000     0.000     0.000
    0.153  -13.9152     0.080     0.641     0.000     0.000     0.000
    0.172  -13.9320     0.070     0.643     0.000     0.000     0.000
    0.191  -13.9456     0.070     0.637     0.000     0.000     0.000
    0.210  -13.9581     0.064     0.638     0.000     0.000     0.000
    0.230  -13.9672     0.065     0.637     0.000     0.000     0.000
    0.230  -13.9672     0.065     0.637     0.000     0.000     0.000
    0.241  -13.9671     0.065     0.637     0.000     0.000     0.000
    0.252  -13.9666     0.065     0.638     0.000     0.000     0.000
    0.263  -13.9658     0.065     0.638     0.000     0.000     0.000
    0.274  -13.9647     0.065     0.638     0.000     0.000     0.000
    0.285  -13.9633     0.065     0.637     0.000     0.000     0.000
    0.296  -13.9616     0.064     0.635     0.000     0.000     0.000
    0.307  -13.9595     0.064     0.636     0.000     0.000     0.000
    0.318  -13.9664     0.115     0.625     0.000     0.000     0.000
    0.329  -13.9928     0.115     0.622     0.000     0.000     0.000
    0.340  -14.0192     0.115     0.621     0.000     0.000     0.000
    0.351  -14.0456     0.116     0.617     0.000     0.000     0.000
    0.362  -14.0717     0.117     0.620     0.000     0.000     0.000
    0.362  -14.0717     0.117     0.620     0.000     0.000     0.000
    0.384  -14.0339     0.119     0.621     0.000     0.000     0.000
    0.406  -13.9920     0.117     0.626     0.000     0.000     0.000
    0.428  -13.9502     0.113     0.628     0.000     0.000     0.000
    0.450  -13.9135     0.080     0.636     0.000     0.000     0.000
    0.472  -13.8988     0.066     0.638     0.000     0.000     0.000
    0.495  -13.8848     0.067     0.640     0.000     0.000     0.000
    0.517  -13.8699     0.070     0.638     0.000     0.000     0.000
    0.539  -13.8539     0.072     0.638     0.000     0.000     0.000
    0.561  -13.8370     0.073     0.643     0.000     0.000     0.000
    0.583  -13.8191     0.075     0.640     0.000     0.000     0.000
    0.605  -13.8056     0.114     0.633     0.000     0.000     0.000
    0.627  -13.8322     0.117     0.632     0.000     0.000     0.000
 
# Band-Index   14
    0.627  -13.8318     0.117     0.630     0.000     0.000     0.000
    0.605  -13.8053     0.073     0.642     0.000     0.000     0.000
    0.583  -13.8138     0.076     0.640     0.000     0.000     0.000
    0.561  -13.8316     0.112     0.635     0.000     0.000     0.000
    0.539  -13.8484     0.110     0.629     0.000     0.000     0.000
    0.517  -13.8644     0.097     0.636     0.000     0.000     0.000
    0.495  -13.8793     0.080     0.640     0.000     0.000     0.000
    0.472  -13.8935     0.076     0.642     0.000     0.000     0.000
    0.450  -13.9108     0.075     0.637     0.000     0.000     0.000
    0.428  -13.9499     0.074     0.636     0.000     0.000     0.000
    0.406  -13.9757     0.074     0.641     0.000     0.000     0.000
    0.384  -13.9628     0.074     0.640     0.000     0.000     0.000
    0.362  -13.9530     0.074     0.638     0.000     0.000     0.000
    0.362  -13.9530     0.074     0.638     0.000     0.000     0.000
    0.351  -13.9550     0.075     0.643     0.000     0.000     0.000
    0.340  -13.9580     0.075     0.644     0.000     0.000     0.000
    0.329  -13.9608     0.074     0.643     0.000     0.000     0.000
    0.318  -13.9634     0.078     0.638     0.000     0.000     0.000
    0.307  -13.9498     0.100     0.630     0.000     0.000     0.000
    0.296  -13.9243     0.114     0.628     0.000     0.000     0.000
    0.285  -13.9004     0.120     0.630     0.000     0.000     0.000
    0.274  -13.8830     0.063     0.639     0.000     0.000     0.000
    0.263  -13.8714     0.065     0.639     0.000     0.000     0.000
    0.252  -13.8609     0.066     0.638     0.000     0.000     0.000
    0.241  -13.8505     0.068     0.640     0.000     0.000     0.000
    0.230  -13.8406     0.062     0.638     0.000     0.000     0.000
    0.230  -13.8406     0.062     0.638     0.000     0.000     0.000
    0.210  -13.8402     0.065     0.642     0.000     0.000     0.000
    0.191  -13.8390     0.062     0.643     0.000     0.000     0.000
    0.172  -13.8369     0.117     0.624     0.000     0.000     0.000
    0.153  -13.8341     0.099     0.632     0.000     0.000     0.000
    0.134  -13.8307     0.067     0.639     0.000     0.000     0.000
    0.115  -13.8270     0.067     0.640     0.000     0.000     0.000
    0.096  -13.8238     0.069     0.638     0.000     0.000     0.000
    0.077  -13.8258     0.074     0.641     0.000     0.000     0.000
    0.057  -13.8284     0.075     0.642     0.000     0.000     0.000
    0.038  -13.8175     0.076     0.644     0.000     0.000     0.000
    0.019  -13.7987     0.113     0.636     0.000     0.000     0.000
    0.000  -13.8318     0.117     0.630     0.000     0.000     0.000
 
# Band-Index   15
    0.000  -13.8317     0.115     0.631     0.000     0.000     0.000
    0.019  -13.7931     0.110     0.638     0.000     0.000     0.000
    0.038  -13.7966     0.076     0.640     0.000     0.000     0.000
    0.057  -13.8043     0.077     0.642     0.000     0.000     0.000
    0.077  -13.8106     0.080     0.642     0.000     0.000     0.000
    0.096  -13.8143     0.091     0.637     0.000     0.000     0.000
    0.115  -13.8253     0.086     0.641     0.000     0.000     0.000
    0.134  -13.8292     0.075     0.639     0.000     0.000     0.000
    0.153  -13.8327     0.072     0.643     0.000     0.000     0.000
    0.172  -13.8356     0.071     0.644     0.000     0.000     0.000
    0.191  -13.8377     0.071     0.644     0.000     0.000     0.000
    0.210  -13.8389     0.071     0.642     0.000     0.000     0.000
    0.230  -13.8393     0.071     0.643     0.000     0.000     0.000
    0.230  -13.8393     0.071     0.643     0.000     0.000     0.000
    0.241  -13.8293     0.075     0.644     0.000     0.000     0.000
    0.252  -13.8185     0.090     0.643     0.000     0.000     0.000
    0.263  -13.8432     0.110     0.632     0.000     0.000     0.000
    0.274  -13.8671     0.108     0.630     0.000     0.000     0.000
    0.285  -13.8879     0.115     0.628     0.000     0.000     0.000
    0.296  -13.9139     0.115     0.624     0.000     0.000     0.000
    0.307  -13.9401     0.115     0.623     0.000     0.000     0.000
    0.318  -13.9572     0.065     0.635     0.000     0.000     0.000
    0.329  -13.9545     0.065     0.639     0.000     0.000     0.000
    0.340  -13.9516     0.066     0.636     0.000     0.000     0.000
    0.351  -13.9485     0.066     0.638     0.000     0.000     0.000
    0.362  -13.9465     0.065     0.640     0.000     0.000     0.000
    0.362  -13.9465     0.065     0.640     0.000     0.000     0.000
    0.384  -13.9418     0.064     0.640     0.000     0.000     0.000
    0.406  -13.9327     0.067     0.641     0.000     0.000     0.000
    0.428  -13.9220     0.066     0.636     0.000     0.000     0.000
    0.450  -13.9046     0.100     0.632     0.000     0.000     0.000
    0.472  -13.8642     0.115     0.630     0.000     0.000     0.000
    0.495  -13.8224     0.120     0.632     0.000     0.000     0.000
    0.517  -13.7810     0.120     0.633     0.000     0.000     0.000
    0.539  -13.7700     0.076     0.644     0.000     0.000     0.000
    0.561  -13.7745     0.077     0.643     0.000     0.000     0.000
    0.583  -13.7816     0.094     0.641     0.000     0.000     0.000
    0.605  -13.8003     0.075     0.644     0.000     0.000     0.000
    0.627  -13.8317     0.115     0.631     0.000     0.000     0.000
 
# Band-Index   16
    0.627  -13.7820     0.078     0.647     0.000     0.000     0.000
    0.605  -13.7952     0.112     0.640     0.000     0.000     0.000
    0.583  -13.7811     0.075     0.642     0.000     0.000     0.000
    0.561  -13.7742     0.077     0.647     0.000     0.000     0.000
    0.539  -13.7698     0.078     0.645     0.000     0.000     0.000
    0.517  -13.7806     0.090     0.639     0.000     0.000     0.000
    0.495  -13.8220     0.109     0.633     0.000     0.000     0.000
    0.472  -13.8637     0.114     0.632     0.000     0.000     0.000
    0.450  -13.9014     0.116     0.636     0.000     0.000     0.000
    0.428  -13.9164     0.116     0.629     0.000     0.000     0.000
    0.406  -13.9271     0.115     0.631     0.000     0.000     0.000
    0.384  -13.9364     0.112     0.632     0.000     0.000     0.000
    0.362  -13.9432     0.117     0.633     0.000     0.000     0.000
    0.362  -13.9432     0.117     0.633     0.000     0.000     0.000
    0.351  -13.9388     0.120     0.634     0.000     0.000     0.000
    0.340  -13.9313     0.096     0.635     0.000     0.000     0.000
    0.329  -13.9233     0.115     0.634     0.000     0.000     0.000
    0.318  -13.9148     0.118     0.633     0.000     0.000     0.000
    0.307  -13.9059     0.080     0.635     0.000     0.000     0.000
    0.296  -13.8963     0.072     0.639     0.000     0.000     0.000
    0.285  -13.8849     0.072     0.638     0.000     0.000     0.000
    0.274  -13.8619     0.071     0.641     0.000     0.000     0.000
    0.263  -13.8362     0.070     0.645     0.000     0.000     0.000
    0.252  -13.8181     0.067     0.645     0.000     0.000     0.000
    0.241  -13.7933     0.066     0.639     0.000     0.000     0.000
    0.230  -13.7685     0.065     0.643     0.000     0.000     0.000
    0.230  -13.7685     0.065     0.643     0.000     0.000     0.000
    0.210  -13.7757     0.066     0.639     0.000     0.000     0.000
    0.191  -13.7849     0.065     0.641     0.000     0.000     0.000
    0.172  -13.7935     0.065     0.639     0.000     0.000     0.000
    0.153  -13.8011     0.090     0.633     0.000     0.000     0.000
    0.134  -13.8077     0.111     0.632     0.000     0.000     0.000
    0.115  -13.8127     0.117     0.634     0.000     0.000     0.000
    0.096  -13.8137     0.117     0.636     0.000     0.000     0.000
    0.077  -13.8096     0.080     0.645     0.000     0.000     0.000
    0.057  -13.8030     0.079     0.646     0.000     0.000     0.000
    0.038  -13.7951     0.097     0.638     0.000     0.000     0.000
    0.019  -13.7919     0.079     0.645     0.000     0.000     0.000
    0.000  -13.7820     0.078     0.647     0.000     0.000     0.000
 
# Band-Index   17
    0.000  -13.7808     0.079     0.643     0.000     0.000     0.000
    0.019  -13.7880     0.077     0.641     0.000     0.000     0.000
    0.038  -13.7607     0.088     0.643     0.000     0.000     0.000
    0.057  -13.7461     0.079     0.648     0.000     0.000     0.000
    0.077  -13.7432     0.125     0.634     0.000     0.000     0.000
    0.096  -13.7859     0.125     0.639     0.000     0.000     0.000
    0.115  -13.8123     0.108     0.632     0.000     0.000     0.000
    0.134  -13.8072     0.115     0.633     0.000     0.000     0.000
    0.153  -13.8006     0.114     0.632     0.000     0.000     0.000
    0.172  -13.7929     0.114     0.636     0.000     0.000     0.000
    0.191  -13.7844     0.118     0.637     0.000     0.000     0.000
    0.210  -13.7752     0.115     0.636     0.000     0.000     0.000
    0.230  -13.7682     0.115     0.636     0.000     0.000     0.000
    0.230  -13.7682     0.115     0.636     0.000     0.000     0.000
    0.241  -13.7854     0.115     0.633     0.000     0.000     0.000
